handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
cf_orion_murphy_cabinet_bed,Product,Orion Murphy Cabinet Bed,"The Orion Murphy Cabinet Bed is a full-size option for spaces that need an instant guest bed without sacrificing style. Converts from a beautiful cabinet to a comfortable bed in moments. Features solid hardwood construction, built-in charging ports, rolling storage drawer, and an included memory foam mattress. The Orion's clean lines work in traditional and contemporary rooms alike. Cabinet: 10-year limited warranty.","https://static.wixstatic.com/media/e04e89_6e00f8368b444bc8a99ec440929cceb7~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_4022774c23684bebb49d3a113dec50ca~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_eefefe7a6b9d4a2dac3e8b7fc44fed42~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_70233f667e2049cf80c0a4c785d2c969~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_8957f807808b4514a5199e7e01dcc088~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_7ff63770de12438ba330d494923ea11d~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_b2055537385949b9b67409c67e0650a7~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_abaa4726f0e143638d54cd88d0d731c6~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_752ab62916bc46158f634c711f2a8d8d~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_6f31aab3932749d38671d135449c01c8~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_9c56ba230162498dbc8b6b7eedc052e5~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Murphy Cabinet Beds,CF-MURPHY-ORION,,1399,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_murphy_cube2,Product,Murphy Cube Cabinet Bed,"The Murphy Cube Cabinet Bed transforms from a compact, cube-style cabinet to a comfortable queen-size bed in under one minute. The modern, minimalist cube design fits effortlessly into contemporary living spaces occupying just 10 square feet when closed. Features solid hardwood and panel construction, tri-fold premium gel memory foam queen mattress, and folding trays. Available in Cherry, Dark Chocolate, Stonewash, White, Provence, and Normandy. Cabinet: 10-year limited warranty.","https://static.wixstatic.com/media/e04e89_82796c3f0c504578b1219e51cb2fd7f8~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_6326dfe7d01e4788bb3bb753e83601d6~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_9a398b73e6214ed9993fb6f9f0e9b2de~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_7894c47082d2450c88efef580433ff18~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_b8bb16e13941497cbbee9fe8746c8a34~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Murphy Cabinet Beds,CF-MURPHY-CUBE,,1898,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_murphy_cabinet_express,Product,Murphy Cabinet Express,"The Murphy Cabinet Express is the most compact cabinet bed in the Night and Day lineup. A sleek sideboard that transforms into a comfortable queen bed in moments. Designed for rooms where space is truly at a premium. Features a built-in reading light, power/USB ports, fully assembled delivery with mattress packed inside, and a 10 sq ft closed footprint. Available in Twin, Full, and Queen. Finishes: Wildwood Brown, Normandy, and Provence. Cabinet: 10-year limited warranty. Mattress: 5-year limited warranty.","https://static.wixstatic.com/media/e04e89_3887b1acf16f4360979b0a66479934ac~mv2.png/v1/fit/w_2000,h_2000,q_90/file.png;https://static.wixstatic.com/media/e04e89_229fba0bcb404fda873a0552e7e39089~mv2.png/v1/fit/w_2000,h_2000,q_90/file.png;https://static.wixstatic.com/media/e04e89_431e9254845144ce8ee4baed220b643e~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_d1838922ab7f4ed983c3c99e0fe95ff7~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_08a15287a88145c899f30248a02eb10a~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_4681ba492fcf41a4a7e967a932b01a22~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_f202e6e3215c4980b48ad0baa2b0d815~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_57194a99231e40b9b3fe81a94b7248d5~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_371521494bf8452b9f863f379bdf37bb~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_107b1c1521304466a2f26aa10e07a9b2~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_9b994251d352460982394b255fe8c588~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_f9e0ca9a2a2c448caa8a6b6c5878b473~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_39a8c297c8ae4f3e8f6bcf1cd1663cc7~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_8af1c42f2f204540b30943d1a08528d8~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Murphy Cabinet Beds,CF-MURPHY-EXPRESS,,2138,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_san_sebastian_sealy_cabinet_bed,Product,San Sebastian Sealy Cabinet Bed,"The San Sebastian Cabinet Bed pairs the instant-open cabinet design with the trusted comfort of a Sealy mattress. Transforms from an elegant cabinet to a cozy sleeping surface in under one minute. Features solid hardwood construction, a rolling storage drawer, built-in power/USB module, and the included Sealy gel memory foam mattress. Cabinet: 10-year limited warranty.","https://static.wixstatic.com/media/e04e89_52b22978b544467cbba99eb139b56c97f002.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_509ebc81d3ba406b9118cd093b549576~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_43356090a5044c0f929590ad7b6b6266~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Murphy Cabinet Beds,CF-MURPHY-SANSEBASTIAN,,1778,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Sealy,,,,,,,,,,,,,,,,,Carolina Futons
cf_nomad,Product,Nomad Platform Bed,"The Nomad Platform Bed is a minimalist, Swedish-inspired design named a top pick for platform beds under $600 by New York Times Wirecutter. Crafted from kiln-dried Tulip Poplar hardwood grown in responsibly managed Virginia forests and manufactured in Athens, Georgia since 1987. The natural, unfinished wood surface pairs with virtually any bedroom aesthetic. Platform height: 15 inches. Slat spacing: 2.8 inches. Weight capacity: 600 lbs. Optional leg extensions available. Available in Twin, Twin XL, Full, Queen, King, and California King.","https://static.wixstatic.com/media/e04e89_0f1ec504063c4f0bb1d4adfd451f9038~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_b2e3e331c4154a1ca8dd13b0897eec1c~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_5dee341c140e48f5b89daf3385585a58~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_bdff14f2f5d748fea45693314100693e~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Platform Beds,CF-PLATFORM-NOMAD,,259,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_charleston,Product,Charleston Platform Bed,"The Charleston Platform Bed features a classic mission-style headboard (40 inches tall) inspired by the American Arts and Crafts movement. Solid kiln-dried Tulip Poplar hardwood, made in Athens, Georgia. Natural, unfinished, chemical-free. Platform height: 15 inches. Slat spacing: 2.8 inches. Weight capacity: 600 lbs. Eliminates the need for a box spring. Available in Twin, Twin XL, Full, Queen, and King. 5-year warranty.","https://static.wixstatic.com/media/e04e89_f010f958f7844c9c83a051312637d02f~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_8e72406ca6df49c9a485d154d66c00a5~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_ec0040c6d0604d679bf47db0644bdf54~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Platform Beds,CF-PLATFORM-CHARLESTON,,319,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_nutmeg_platform_bed,Product,Nutmeg Platform Bed,"The Nutmeg Platform Bed offers a warm, natural hardwood aesthetic. Built from kiln-dried Tulip Poplar hardwood in Athens, Georgia, the Nutmeg eliminates the need for a box spring and provides ample under-bed storage clearance. Platform height: 15 inches. Slat spacing: 2.8 inches. Weight capacity: 600 lbs. Accommodates virtually any mattress. 5-year manufacturer warranty.","https://static.wixstatic.com/media/e04e89_1138b007dc604020b1d9c571febd608b~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_0b34073c719d4885beb7607e46094baa~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_1a611742bf444f04ac7334b6293850ba~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_a5ff84016c3b4af4b2318a7bc6863d9b~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_5cf4162e1edb432a9a7931d4ddb1f340~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_b832efcd607e4c7b90c9cc65d4c85b63~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_6522fb3e1cd04d54879c81aa521708bd~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_725dfaf7e4fd4b2a879ca7cc8cb6c0d6~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_b74e585de02243c9bbe493f8dcc055ce~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_6fcc4216caa64336bbdb8acae9f7bb78~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Platform Beds,CF-PLATFORM-NUTMEG,,266,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_lexington_1,Product,Lexington Platform Bed,"The Lexington Platform Bed combines the Nomad base with a distinctive, taller headboard for a more traditional bedroom look. Kiln-dried Tulip Poplar hardwood, manufactured in Athens, Georgia. Natural, unfinished, sustainably sourced. Platform height: 15 inches. Slat spacing: 2.8 inches. Weight capacity: 600 lbs. Available in Twin, Twin XL, Full, Queen, King, and California King. 5-year warranty.","https://static.wixstatic.com/media/e04e89_0c35989bde4d4ece9f0c91eed30a4aad~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_6f77fe2498b34c4295b48e0677300a19~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Mattresses,CF-PLATFORM-LEXINGTON,,319,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_basic_bed,Product,Basic Platform Bed,"A no-nonsense solid wood platform bed at an accessible price. The Basic Platform Bed eliminates the box spring requirement while providing a sturdy, flat sleeping surface. Made from kiln-dried hardwood. Platform height: 15 inches. Weight capacity: 600 lbs. Compatible with any standard mattress. Available in Full and Queen.","https://static.wixstatic.com/media/e04e89_daa8513102cd41ca9203d9130e01ba42~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_096d9f24acbf41b6829ae86a80c1c7fe~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_468b14ef909340c2a0ceb1cd4cca50ed~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_ba9ad126d2214462b00e060423f47db8~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_3bd5477d3e604f00912613173411af65~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_a3fe93d0dbcf40b48bc5b176e52e1efb~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_384e6e502d524f4dab3b0969ffd0eef9~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_32c7648a67c147b58520695a1703bfdf~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Platform Beds,CF-PLATFORM-BASIC,,486,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,KD Frames,,,,,,,,,,,,,,,,,Carolina Futons
cf_folding_platform_bed,Product,Folding Platform Bed,"The Folding Platform Bed offers the convenience of easy storage and setup. Folds flat for compact storage or moving, then unfolds to a full-width sleeping surface. Solid hardwood construction. A practical solution for guest rooms and small spaces. Weight capacity: 600 lbs.","https://static.wixstatic.com/media/e04e89_92ec39c6ac5f41c39b2a8837b035203f~mv2.png/v1/fit/w_2000,h_2000,q_90/file.png",Platform Beds,CF-PLATFORM-FOLDING,,199,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,KD Frames,,,,,,,,,,,,,,,,,Carolina Futons
cf_twin_trundle_bed,Product,Twin Trundle Bed,"The Twin Trundle Bed provides a second sleeping surface that rolls away when not needed. Pull out the trundle for a guest, tuck it back when the room needs floor space. Pairs with KD Frames platform beds. Solid hardwood construction with easy-rolling casters.","https://static.wixstatic.com/media/e04e89_48edd2b97f994c6bb08401915a054ca5~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_6f77fe2498b34c4295b48e0677300a19~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Casegoods & Accessories,CF-PLATFORM-TWINTRUNDLE,,199,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_trundle_bed,Product,Trundle Bed,"A roll-out trundle that slides neatly beneath a platform bed, providing an instant second sleeping surface when guests arrive. Solid hardwood construction and smooth-rolling casters. Compatible with KD Frames platform bed lineup. Full or Queen size available.","https://static.wixstatic.com/media/e04e89_35e785c765fa44b68122702f08559cdc~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_1a790e532def4e90986298d990f7552c~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_bb041fcea71e463ea904632125f03017~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_a4d551edf8a7417da453f51424d5e2a5~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Casegoods & Accessories,CF-PLATFORM-TRUNDLE,,479,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_canby,Product,Canby Mattress,"The Canby is a versatile, medium-density futon mattress built for both sitting and sleeping comfort. Multi-layer foam construction provides responsive support for daily use as a sofa and overnight use as a bed. The Canby's balanced firmness suits a wide range of sleepers. Available in Full and Queen sizes.","https://static.wixstatic.com/media/e04e89_ceded0aeb93c4f838fff56b05098dfc6~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_e2fdfe2a8a7148ed95abbb764ce64b37~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_6ef07ae7a0fc4120928bd333153e7a4c~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Wall Hugger Frames,CF-MATTRESS-CANBY,,737,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Otis Bed,,,,,,,,,,,,,,,,,Carolina Futons
cf_portofino,Product,Portofino Mattress,The Portofino futon mattress is designed for premium comfort. Multi-layer foam construction delivers plush sitting comfort and solid sleeping support. The higher loft gives it a more bed-like feel when the frame is in the flat position. Ideal for guest rooms. Available in Full and Queen.,"https://static.wixstatic.com/media/e04e89_d7ea16ef2c2c4d938abbda1ecc1f5c77~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_913d086bf5944b3d99fd39e630a8e17c~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_5b3c988623154727b55015af515fd118~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_608fa4a995fc4f2290b8665466917d72~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Futon Frames,CF-MATTRESS-PORTOFINO,,859,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Otis Bed,,,,,,,,,,,,,,,,,Carolina Futons
cf_mesa_1000,Product,Mesa 1000 Mattress,"The Mesa 1000 is Carolina Futons' entry-level foam futon mattress, ideal for guest rooms and light-use applications. Single-density foam core provides firm support at an accessible price. Works with all standard full-bifold futon frames. Available in Full and Queen sizes.","https://static.wixstatic.com/media/e04e89_8ba94e9ad1f44717839eae0aa49aa810~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Platform Beds,CF-MATTRESS-MESA1000,,,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Otis Bed,,,,,,,,,,,,,,,,,Carolina Futons
cf_mesa_3000,Product,Mesa 3000 Mattress,The Mesa 3000 is a mid-range futon mattress with improved comfort over entry-level options. Multi-layer foam construction provides a firmer base topped by a softer comfort layer. A popular choice for everyday use in living rooms and dens. Available in Full and Queen sizes.,"https://static.wixstatic.com/media/e04e89_71ae301362a742ea96dc352f6cdaa0d0~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Mattresses,CF-MATTRESS-MESA3000,,,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Otis Bed,,,,,,,,,,,,,,,,,Carolina Futons
cf_mesa_5000,Product,Mesa 5000 Mattress,"The Mesa 5000 is Carolina Futons' premium foam futon mattress designed for daily use as both sofa and bed. Multi-density foam construction provides firm, durable support without bottoming out. Superior foam quality means longer life and consistent comfort. Available in Full and Queen sizes.","https://static.wixstatic.com/media/e04e89_0128a414ce614faf8498fabc458950c1~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Platform Beds,CF-MATTRESS-MESA5000,,,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Otis Bed,,,,,,,,,,,,,,,,,Carolina Futons
cf_solstice,Product,Solstice Mattress,"The Solstice futon mattress is an Otis Bed original. Cotton-free, dust-resistant construction with balanced, responsive foam that handles daily sitting and sleeping with ease. A hallmark of Otis Bed quality. Available in Full and Queen sizes.","https://static.wixstatic.com/media/e04e89_7e9b8a8110ed42f7a558b7cae5999b42~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_1b174fc35bc4455fad924f11433ed440~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_1181b26810734016b51b140dbb4b6c78~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_6a18e7df61294d79af567004adc46a92~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Futon Frames,CF-MATTRESS-SOLSTICE,,829,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Otis Bed,,,,,,,,,,,,,,,,,Carolina Futons
cf_pulsar,Product,Pulsar Mattress,"The Pulsar is Otis Bed's premium memory foam futon mattress. Temperature-sensitive visco-elastic memory foam conforms to your body's shape, relieving pressure points for deeper sleep. During the day, the Pulsar's density provides firm, supportive seating. At night, the memory foam softens to body heat. Available in Full and Queen sizes.","https://static.wixstatic.com/media/ed8a72_2074fe930da5463f9b691838b720645d~mv2.png/v1/fit/w_2000,h_2000,q_90/file.png",Platform Beds,CF-MATTRESS-PULSAR,,709,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Otis Bed,,,,,,,,,,,,,,,,,Carolina Futons
cf_mattress_protector,Product,Mattress Protector,"Protect your futon mattress investment with a fitted mattress protector. The water-resistant barrier guards against spills, stains, and allergens while preserving mattress freshness. Easy to remove and machine wash. Available in Full and Queen sizes.","https://static.wixstatic.com/media/e04e89_015aaccdf0c548da95e09b93970fb260~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Mattresses,CF-ACC-PROTECTOR,,89,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_storage_drawers,Product,Storage Drawers,Add valuable under-bed storage to your KD Frames platform bed. Smooth-rolling casters make drawers easy to pull out and push back. Solid hardwood construction matches the natural aesthetic of KD Frames beds. Sold in pairs.,"https://static.wixstatic.com/media/e04e89_97434191fcb1498e8d74069eb25a0a35~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_649cdda57e3248888c5f58e681911d29~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_6dffa0be2aea4e8e86659364e0c92b54~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_d820ab45e35042469fbbbdd37df3bc56~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_8aa29aaff1fd42a09184bc46032a8d71~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Platform Beds,CF-ACC-DRAWERS,,269,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_center_legs,Product,Center Legs,"Add center support to your full or queen futon frame. Recommended for extra-heavy use or when using premium, high-loft mattresses. Ensures the frame rail does not flex or bow over time. Fits most standard full-bifold futon frames. Easy to install.","https://static.wixstatic.com/media/e04e89_0f099224141448be98f5ce46b4f42f35~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Casegoods & Accessories,CF-ACC-CENTERLEGS,,35,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_accessories,Product,Accessories,"Browse Carolina Futons' full selection of accessories including center legs, mattress covers, arm pads, cup holders, and replacement frame hardware. Contact us for specific compatibility questions.","https://static.wixstatic.com/media/e04e89_688deb874844479f824296b59eadaeea~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Casegoods & Accessories,CF-ACC-MISC,,219,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_secrets_nightstand,Product,Secrets Nightstand,The Secrets Nightstand from the Night and Day Spices bedroom collection features a hidden compartment with concealed storage. Pairs perfectly with the Night and Day platform bed lineup. Available in multiple Spices collection finishes. Solid hardwood and panel construction.,"https://static.wixstatic.com/media/e04e89_60ca20e4e5c44381a3c69de6aaaf005a~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_6828b2a4c3ff49c4802b1e1bf6a3b378~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_140fdee4d55e49c0b7a788ec8e37b493~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_e2f5ce31022e440cb128ec2bdc010cea~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_aa51b172cf6845eb8b203db92636de88~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_103a5d87a2b0417083e7db9159796d71~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_da31416241084918b283055ec966b741~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Casegoods & Accessories,CF-CASE-SECRETSNS,,425,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
